driver version:	441.20
NVML version:	10.441.20


devices_count:	1
devices:
- index:	0
  name:		GeForce GTX 950
  fan_speed:	0%
  temperature:	46C
  power_usage:	12404mW
  gpu_utilization:	0%
  memory_utilization:	19%


Monitoring GPUs with polling period of 250ms:


timestamp_ms,device_index,fan_speed,temperature,power_usage,gpu_utilization,memory_utilization
39923214,0,14,56,42579,48,23
39923466,0,14,56,42110,48,23
39923718,0,14,55,41015,48,23
39923970,0,14,55,42622,47,23
39924223,0,14,56,41571,49,23
39924476,0,14,55,44063,49,23
39924727,0,14,56,44048,49,23
39924980,0,14,56,42110,49,23
39925232,0,14,56,42469,49,23
39925484,0,14,55,41488,49,23
39925737,0,14,55,41571,49,23
39925989,0,14,56,42750,49,23
39926242,0,14,55,44312,51,24
39926494,0,14,56,44238,51,23
39926747,0,14,56,43205,50,23
39926999,0,14,56,42819,50,23
39927251,0,14,55,41502,50,22
39927503,0,14,56,41681,51,23
39927756,0,14,55,43012,52,24
39928008,0,14,55,44895,53,24
39928260,0,14,56,45088,56,24
39928512,0,14,55,45088,55,24
39928764,0,14,56,45278,55,24
39929016,0,14,56,44051,56,24
39929268,0,14,55,42529,54,24
39929520,0,14,56,42915,56,24
39929773,0,14,55,42432,51,23
39930025,0,14,56,43345,48,23
39930278,0,15,55,44423,50,23
39930530,0,15,55,43966,51,23
39930783,0,15,55,43302,51,23
39931035,0,15,56,42722,52,24
39931287,0,15,56,42335,51,24
39931539,0,15,55,43109,51,24
39931792,0,15,55,44895,51,24
39932044,0,15,56,44991,52,24
39932297,0,15,56,45281,54,24
39932549,0,15,55,43966,54,24
39932802,0,15,56,43026,53,24
39933054,0,15,55,42529,55,24
39933306,0,15,56,43495,56,24
39933558,0,15,56,43955,53,23
39933811,0,15,56,44330,51,22
39934064,0,15,55,43109,51,23
39934316,0,15,55,42446,51,23
39934569,0,15,55,41781,50,23
39934821,0,15,55,41957,50,23
39935073,0,15,55,42944,51,23
39935325,0,15,55,43773,53,24
39935577,0,15,55,44813,51,24
39935829,0,15,55,45278,54,24
39936081,0,15,55,44605,54,24
39936333,0,15,56,44148,54,24
39936585,0,15,56,42529,54,24
39936837,0,15,55,41823,51,24
39937089,0,15,55,42474,50,23
39937341,0,15,55,43592,51,24
39937593,0,15,56,44505,51,24
39937846,0,15,55,43870,50,23
39938098,0,15,55,43785,50,23
39938350,0,15,55,43495,52,24
39938602,0,16,55,43205,53,24
39938854,0,16,55,43205,55,24
39939106,0,16,55,43870,54,24
39939358,0,16,56,44535,54,24
39939610,0,16,56,44813,53,24
39939862,0,16,55,45656,55,24
39940114,0,16,55,44939,54,24
39940366,0,16,55,43689,54,24
39940619,0,16,55,43109,53,24
39940871,0,16,56,42625,54,24
39941123,0,16,55,42915,52,23
39941376,0,16,55,43399,51,23
39941628,0,16,55,43966,48,23
39941880,0,32,55,42815,47,23
39942133,0,16,55,42179,46,23
39942385,0,16,55,41723,46,23
39942637,0,16,55,41598,48,24
39942889,0,16,55,42529,48,24
39943142,0,16,55,43495,49,24
39943395,0,16,55,44148,48,24
39943647,0,16,55,40850,44,21
39943899,0,16,55,39798,38,18
39944151,0,16,55,39121,37,17
39944403,0,16,55,38759,38,17
39944656,0,16,54,18447,0,14
39944909,0,16,54,21410,75,43
39945161,0,16,54,21801,45,43
39945414,0,16,54,21410,45,43
39945667,0,16,54,20853,42,40
39945919,0,16,54,20554,46,43
39946172,0,16,54,20749,44,42
39946425,0,16,54,21235,45,42
39946677,0,16,54,24764,44,42
39946929,0,16,54,36094,86,21
39947182,0,16,54,41030,39,17
39947434,0,32,55,40643,43,19
39947686,0,16,55,40075,43,20
39947938,0,16,54,39908,43,20
39948190,0,32,54,40837,43,19
39948442,0,16,54,41491,43,20
39948694,0,15,55,42446,43,20
39948947,0,15,54,42168,44,20
39949199,0,15,55,41588,44,20
39949451,0,15,55,41211,45,20
39949704,0,15,55,41020,46,21
39949956,0,15,55,42059,47,21
39950208,0,15,55,43040,49,22
39950461,0,15,55,44163,49,22
39950713,0,15,55,44702,50,23
39950965,0,15,55,44798,53,23
39951217,0,15,55,43970,54,23
39951469,0,15,55,43495,54,24
39951721,0,15,55,43402,54,25
39951973,0,15,55,43484,52,24
39952226,0,15,55,43955,53,24
39952478,0,15,55,44702,52,23
39952731,0,15,55,44798,52,23
39952983,0,15,55,43859,52,23
39953235,0,15,55,43112,52,23
39953487,0,15,55,42722,52,23
39953739,0,15,55,43112,53,23
39953991,0,30,55,43955,52,23
39954244,0,15,55,44521,52,23
39954496,0,14,55,45185,52,23
39954748,0,14,55,44620,53,23
39955000,0,14,55,43348,52,23
39955253,0,14,55,42377,51,22
39955506,0,14,55,42915,51,23
39955758,0,14,55,43569,51,24
39956010,0,14,55,45563,56,23
39956263,0,14,55,46417,59,23
39956515,0,14,55,43001,59,25
39956767,0,14,54,17978,20,49
39957020,0,15,53,17978,0,19
39957271,0,15,53,17978,21,32
39957522,0,15,53,18477,21,25
39957774,0,15,53,19591,31,34
39958027,0,15,53,23420,51,46
39958279,0,15,53,23993,59,54
39958532,0,15,53,24379,62,56
39958785,0,15,53,24873,65,58
39959038,0,15,54,26866,73,65
39959291,0,15,53,25439,85,77
39959544,0,15,53,21982,46,43
39959796,0,15,53,21982,48,43
39960049,0,14,53,21525,47,44
39960302,0,14,53,21054,47,43
39960554,0,14,53,20756,47,43
39960807,0,14,53,21033,46,43
39961060,0,14,53,21885,48,43
39961312,0,14,53,21982,48,44
39961565,0,14,53,21594,48,44
39961817,0,14,53,21327,48,43
39962070,0,14,53,20749,48,43
39962323,0,14,53,21132,48,43
39962575,0,14,53,21604,48,43
39962827,0,14,53,21885,47,42
39963080,0,13,53,20936,48,43
39963332,0,13,53,21327,46,42
39963585,0,13,53,20853,47,43
39963839,0,13,52,20556,45,41
39964091,0,13,53,21516,47,43
39964343,0,13,53,22468,52,47
39964595,0,13,53,22849,53,49
39964848,0,13,53,22775,52,48
39965100,0,12,53,22092,53,48
39965353,0,12,52,20481,41,30
39965605,0,12,52,18946,45,44
39965858,0,12,52,19616,33,34
39966110,0,12,52,19907,34,35
39966363,0,12,52,19881,34,35
39966615,0,12,52,19602,34,36
39966868,0,12,52,19324,34,35
39967121,0,12,52,19043,34,36
39967373,0,11,52,19492,34,35
39967626,0,11,52,19881,34,36
39967878,0,11,52,16371,7,15
39968131,0,11,52,19694,27,30
39968384,0,11,52,19310,33,35
39968637,0,11,52,19219,34,35
39968890,0,11,52,19395,34,35
39969142,0,11,52,19991,34,35
39969395,0,10,52,19991,30,32
39969648,0,10,52,19602,34,35
39969901,0,10,52,19324,34,35
39970154,0,10,52,19044,34,35
39970406,0,10,52,19128,33,35
39970658,0,10,52,19701,34,35
39970911,0,10,52,19881,33,35
39971164,0,19,52,19686,34,35
39971416,0,19,52,19312,34,35
39971669,0,0,52,19038,34,36
39971921,0,0,52,18850,34,36
39972174,0,0,52,19220,35,36
39972426,0,0,52,19604,34,35
39972678,0,0,52,19887,34,36
39972931,0,0,52,19506,34,35
39973185,0,0,52,19141,34,36
39973437,0,0,52,18850,34,36
39973691,0,0,52,19227,34,36
39973943,0,0,52,19604,34,35
39974195,0,0,52,19701,33,35
39974448,0,0,52,19407,34,35
39974700,0,0,52,20554,33,35
39974954,0,0,52,21514,34,36
39975207,0,24,52,34010,84,18
39975459,0,35,53,43012,52,24
39975712,0,27,53,43195,46,22
39975964,0,22,53,42915,45,22
39976216,0,22,53,41685,43,21
39976469,0,0,53,40743,43,21
39976721,0,0,53,39895,42,21
39976974,0,0,52,18834,7,26
39977226,0,0,52,24308,100,66
39977479,0,0,53,28685,99,100
39977731,0,0,53,29287,96,94
39977983,0,0,52,29575,97,92
39978235,0,0,53,29655,96,91
39978487,0,0,53,40300,72,21
39978739,0,0,53,29364,96,91
39978992,0,0,53,29071,96,91
39979244,0,0,53,29255,96,91
39979496,0,0,53,29364,96,91
39979748,0,0,52,29840,96,91
39980001,0,0,53,29859,96,91
39980253,0,0,53,29675,96,91
39980505,0,0,53,29558,96,91
39980757,0,0,53,34591,96,21
39981010,0,0,53,38963,58,21
39981263,0,0,53,41615,43,21
39981515,0,0,53,44096,43,21
39981767,0,0,53,42478,49,22
39982019,0,0,54,47224,54,23
39982271,0,0,54,47050,74,27
39982523,0,0,54,41157,56,23
39982776,0,0,54,41241,45,20
39983029,0,0,54,41337,44,20
39983281,0,0,54,40780,39,19
39983534,0,0,54,40115,39,19
39983786,0,0,54,39437,39,19
39984039,0,0,54,38663,39,19
39984291,0,0,54,38856,39,19
39984543,0,0,54,40021,39,19
39984795,0,0,54,41047,39,19
39985047,0,0,54,41181,40,19
39985299,0,0,54,43538,51,24
39985552,0,0,54,42557,49,24
39985804,0,0,54,41615,48,23
39986056,0,0,54,41057,48,23
39986308,0,0,54,41337,48,24
39986561,0,0,54,43026,48,23
39986813,0,0,54,44427,50,25
39987066,0,0,54,44148,50,25
39987318,0,0,54,43592,50,25
39987570,0,0,54,43026,51,26
39987822,0,0,54,42073,51,26
39988075,0,0,54,42460,50,26
39988327,0,0,54,43680,51,26
39988579,0,0,55,44523,51,26
39988832,0,0,54,45752,52,26
39989084,0,0,55,46139,57,27
39989336,0,0,55,45671,58,28
39989588,0,0,55,43495,55,27
39989841,0,0,55,43316,54,27
39990094,0,0,55,44858,54,27
39990346,0,0,55,45385,54,27
39990598,0,0,55,45296,53,26
39990850,0,0,55,44538,52,26
39991102,0,0,55,43773,51,25
39991354,0,0,55,43151,51,25
39991607,0,0,55,42295,52,25
39991859,0,0,55,42915,51,25
39992111,0,0,55,43777,51,25
39992364,0,0,55,45945,51,25
39992616,0,0,55,46154,55,27
39992869,0,0,55,45006,56,28
39993121,0,0,55,43985,52,25
39993373,0,0,55,42281,55,27
39993626,0,0,55,43137,52,26
39993880,0,0,55,45385,52,26
39994132,0,0,55,46814,53,26
39994384,0,0,55,45872,54,27
39994636,0,0,55,44731,54,27
39994889,0,0,55,43302,54,27
39995141,0,0,55,43137,54,26
39995394,0,0,55,44248,54,26
39995646,0,0,55,43399,53,26
39995898,0,0,55,44914,51,26
39996151,0,22,55,44814,51,25
39996403,0,33,55,43959,50,24
39996655,0,28,55,43302,51,25
39996907,0,28,55,42360,52,25
39997159,0,28,55,42736,50,24
39997411,0,0,55,43680,51,25
39997663,0,0,55,44163,51,25
39997916,0,0,55,44051,50,25
39998168,0,0,55,43510,49,25
39998421,0,0,55,42654,50,25
39998673,0,0,55,42639,52,25
39998925,0,0,55,42639,53,25
39999178,0,0,55,43205,50,25
39999430,0,0,55,44453,51,25
39999682,0,0,55,45006,52,25
39999934,0,0,55,44538,51,25
40000186,0,0,55,42958,50,25
40000439,0,0,55,42170,50,25
40000691,0,0,55,41892,50,25
40000944,0,0,55,43234,50,26
40001196,0,0,55,44067,50,25
40001448,0,0,55,44345,50,25
40001700,0,0,55,41726,50,24
40001953,0,0,55,43205,52,24
40002205,0,0,55,42639,51,25
40002458,0,0,55,42154,51,25
40002710,0,0,55,42625,51,25
40002963,0,0,55,44022,51,25
40003215,0,0,55,44813,52,26
40003467,0,0,56,44809,52,26
40003719,0,0,55,43882,52,26
40003972,0,0,55,42915,52,26
40004224,0,0,56,42432,52,25
40004477,0,0,56,42625,51,25
40004729,0,0,55,41971,51,25
40004982,0,0,56,45686,51,25
40005234,0,0,56,44698,51,25
40005486,0,0,56,43966,51,25
40005738,0,0,55,44538,52,26
40005991,0,0,56,41436,49,25
40006243,0,0,56,42460,49,25
40006495,0,0,55,43331,51,26
40006747,0,0,56,43870,51,26
40006999,0,0,56,44423,50,26
40007252,0,0,56,43785,50,25
40007504,0,0,56,42915,50,25
40007756,0,0,56,42819,51,25
40008008,0,0,56,42432,48,24
40008261,0,0,56,42915,51,25
40008513,0,0,56,43870,50,25
40008765,0,0,56,45185,52,26
40009017,0,0,56,44895,52,26
40009270,0,0,56,44260,53,26
40009522,0,0,56,43785,53,27
40009775,0,0,56,42944,54,27
40010027,0,0,56,44635,55,27
40010280,0,0,56,44412,51,25
40010532,0,0,56,46598,55,26
40010784,0,0,56,45343,51,25
40011036,0,0,56,45352,51,26
40011289,0,28,56,44138,50,25
40011541,0,33,56,42054,52,26
40011793,0,25,56,42819,49,25
40012046,0,24,56,44163,52,26
40012298,0,24,56,44605,47,24
40012551,0,0,56,45930,52,26
40012802,0,0,56,44248,52,26
40013055,0,0,56,43302,52,25
40013307,0,0,56,42071,51,25
40013559,0,0,56,42154,50,25
40013812,0,0,56,42722,50,24
40014064,0,0,56,44412,53,24
40014316,0,0,56,44828,50,25
40014568,0,0,56,44051,53,25
40014821,0,0,56,43870,51,25
40015073,0,0,56,43773,54,25
40015325,0,0,56,45656,63,27
40015577,0,0,56,44130,63,26
40015830,0,0,56,44327,54,25
40016082,0,0,56,45656,55,26
40016334,0,0,56,43785,50,24
40016586,0,0,56,42625,49,24
40016839,0,0,56,41975,48,24
40017091,0,0,56,41201,48,24
40017343,0,0,56,43751,49,24
40017596,0,0,56,45459,50,25
40017848,0,25,56,45536,51,25
40018100,0,35,56,44991,50,24
40018352,0,27,56,44163,50,25
40018605,0,24,56,43012,51,25
40018858,0,24,56,42349,51,25
40019110,0,0,56,43402,52,25
40019362,0,0,56,43109,53,25
40019614,0,0,56,43674,51,25
40019866,0,0,56,44895,52,25
40020119,0,0,56,43970,51,25
40020371,0,0,56,43109,49,24
40020623,0,0,56,42142,50,25
40020876,0,0,56,41795,50,24
40021128,0,0,56,43205,50,24
40021380,0,0,56,44357,52,25
40021633,0,0,56,45088,52,26
40021885,0,0,56,43911,48,24
40022137,0,0,56,45912,50,24
40022390,0,20,56,44231,50,24
40022642,0,33,56,42987,48,24
40022895,0,29,56,42537,50,25
40023147,0,24,56,43384,48,24
40023400,0,21,56,43882,48,24
40023652,0,21,56,43495,49,24
40023904,0,0,56,43012,49,24
40024156,0,0,56,42432,49,24
40024408,0,0,56,41878,48,23
40024660,0,0,56,42432,49,24
40024913,0,0,56,42625,50,25
40025165,0,0,56,43689,49,24
40025418,0,0,56,44731,50,24
40025669,0,0,56,44248,51,25
40025922,0,0,56,43302,52,25
40026174,0,0,56,44138,51,25
40026426,0,0,56,44683,52,25
40026678,0,27,57,44417,51,25
40026930,0,33,56,44798,52,26
40027183,0,26,56,45185,52,26
40027435,0,21,56,45088,52,26
40027688,0,18,56,43689,52,25
40027940,0,16,56,40743,52,25
40028193,0,16,56,42349,51,25
40028445,0,0,56,43689,52,25
40028697,0,0,56,44122,53,25
40028949,0,0,56,44798,54,25
40029201,0,0,56,45366,53,24
40029453,0,0,56,44439,53,24
40029705,0,0,56,43399,51,24
40029958,0,0,56,44360,52,24
40030210,0,0,56,44910,52,25
40030462,0,26,56,43848,51,24
40030714,0,34,56,43867,50,24
40030966,0,27,56,44538,51,24
40031219,0,22,56,44326,50,24
40031471,0,18,56,43592,52,24
40031723,0,15,56,42722,51,24
40031976,0,13,56,41961,48,23
40032228,0,12,56,42275,49,24
40032480,0,11,56,42915,48,24
40032733,0,10,56,44219,48,24
40032985,0,10,56,43882,49,24
40033237,0,9,56,43109,48,23
40033490,0,9,56,42347,48,24
40033742,0,9,56,41391,48,24
40033995,0,9,56,41957,47,23
40034247,0,9,56,42054,49,23
40034499,0,9,56,44118,49,23
40034752,0,10,56,45559,50,23
40035004,0,10,56,43427,50,23
40035257,0,10,56,42275,49,23
40035509,0,10,56,41198,50,23
40035761,0,10,56,42529,45,22
40036014,0,10,56,42335,45,23
40036266,0,11,56,43841,46,24
40036518,0,11,56,43952,45,23
40036770,0,11,56,43109,47,24
40037022,0,11,56,42251,47,23
40037274,0,11,56,41681,47,24
40037527,0,12,56,41667,47,23
40037779,0,12,56,42441,48,24
40038031,0,12,56,44215,49,24
40038285,0,12,56,44988,50,24
40038537,0,12,56,45378,54,25
40038789,0,12,56,44698,56,26
40039042,0,13,56,42344,51,24
40039294,0,13,56,42347,50,24
40039546,0,13,56,43012,51,24
40039799,0,13,56,43955,51,24
40040051,0,13,56,44631,50,24
40040304,0,13,56,43899,50,24
40040556,0,13,56,43302,53,25
40040808,0,13,56,42054,47,23
40041060,0,13,56,41764,48,24
40041313,0,14,56,45084,47,24
40041565,0,14,56,43853,48,24
40041818,0,14,56,44148,48,24
40042070,0,14,56,43495,50,26
40042322,0,14,56,40446,48,25
40042574,0,14,56,42054,47,24
40042826,0,14,56,41667,48,25
40043079,0,14,56,42247,48,25
40043331,0,14,56,42944,47,24
40043583,0,14,56,43744,47,25
40043835,0,14,56,43576,46,24
40044088,0,15,56,42815,46,24
40044340,0,15,56,42054,46,24
40044593,0,15,56,41488,47,24
40044845,0,15,56,42054,47,25
40045097,0,15,56,42650,47,25
40045349,0,15,56,43773,47,25
40045601,0,15,56,44312,47,25
40045854,0,15,56,43202,46,24
40046106,0,15,56,42247,46,24
40046358,0,15,56,41667,47,23
40046611,0,15,56,42441,52,25
40046863,0,15,56,42722,48,23
40047115,0,16,56,43205,49,24
40047367,0,16,56,44244,48,24
40047619,0,16,56,43673,50,24
40047872,0,16,56,42151,46,23
40048125,0,16,56,41211,43,21
40048377,0,16,56,41018,46,23
40048629,0,16,56,41888,45,22
40048882,0,16,56,42815,45,23
40049134,0,16,56,43658,46,23
40049386,0,16,56,43109,46,23
40049639,0,16,56,42432,47,23
40049891,0,16,56,41667,47,23
40050143,0,16,56,41142,47,23
40050395,0,17,56,41598,46,24
40050647,0,17,56,42344,47,24
40050900,0,17,56,43191,46,23
40051152,0,17,56,43870,47,23
40051404,0,16,56,42815,47,23
40051656,0,16,56,42432,47,23
40051908,0,16,56,41861,47,23
40052160,0,16,56,40545,48,24
40052413,0,16,56,42694,48,24
40052665,0,16,56,42694,48,23
40052917,0,16,56,43177,47,23
40053169,0,16,56,42787,46,23
40053422,0,16,56,41957,45,23
40053674,0,17,56,41657,46,23
40053926,0,17,56,41087,47,23
40054179,0,17,56,42026,47,23
40054432,0,17,56,42790,48,23
40054684,0,17,56,43937,48,23
40054936,0,17,56,44490,49,24
40055188,0,17,56,43966,49,24
40055441,0,17,56,43109,51,24
40055693,0,17,56,41878,50,23
40055945,0,17,56,42057,49,23
40056198,0,18,56,43109,49,23
40056450,0,18,56,44022,49,24
40056702,0,18,56,45559,51,25
40056954,0,18,56,44505,50,24
40057207,0,18,56,46336,53,25
40057459,0,18,56,45462,62,26
40057712,0,18,56,46595,67,26
40057964,0,18,56,45656,64,24
40058217,0,18,56,45088,53,25
40058469,0,18,56,45930,56,25
40058721,0,18,56,45571,58,24
40058974,0,18,56,42432,47,21
40059226,0,18,56,42057,49,23
40059478,0,17,55,41767,49,23
40059730,0,17,56,43384,53,24
40059983,0,17,56,44702,53,24
40060235,0,17,56,46316,56,24
40060488,0,17,56,46413,58,25
40060740,0,17,56,45945,59,25
40060993,0,18,56,44438,60,25
40061245,0,18,56,44038,58,25
40061497,0,18,56,44521,58,25
40061749,0,18,56,45466,58,24
40062002,0,18,56,45945,57,24
40062255,0,18,56,46428,60,24
40062507,0,18,56,44702,58,24
40062759,0,19,56,45185,55,23
40063011,0,19,56,43205,60,24
40063264,0,19,56,43288,54,23
40063516,0,19,56,44118,51,23
40063768,0,19,56,43853,52,23
40064020,0,19,55,44505,51,23
40064273,0,19,56,43495,49,23
40064525,0,19,56,43495,51,23
40064777,0,19,56,43495,54,24
40065029,0,19,56,44315,56,24
40065281,0,19,56,45378,57,24
40065533,0,19,56,45656,60,25
40065786,0,19,56,45945,58,25
40066038,0,19,56,45281,56,24
40066290,0,19,56,46969,57,24
40066543,0,19,56,43399,60,24
40066794,0,19,55,43109,54,24
40067047,0,19,56,43937,55,24
40067299,0,20,55,45281,56,24
40067552,0,20,56,47644,60,25
40067805,0,20,56,50861,64,24
40068057,0,20,56,46525,71,27
40068310,0,20,55,43689,59,24
40068562,0,20,55,43109,55,24
40068814,0,20,56,44412,56,24
40069066,0,20,55,46042,59,24
40069319,0,20,55,46529,63,25
40069571,0,20,56,45752,55,24
40069823,0,20,55,45378,57,25
40070075,0,20,55,44441,60,25
40070328,0,20,55,43674,57,24
40070580,0,20,55,43581,52,22
40070832,0,20,55,44702,55,24
40071085,0,20,55,46224,59,24
40071337,0,20,56,47065,61,25
40071590,0,20,55,46139,58,24
40071842,0,20,55,47193,63,24
40072095,0,20,55,44636,64,24
40072347,0,20,55,43302,56,23
40072599,0,20,55,43853,52,23
40072851,0,20,55,44149,53,24
40073104,0,20,55,43302,48,22
40073356,0,20,55,42347,47,22
40073608,0,20,55,41201,45,22
40073860,0,20,55,40823,45,22
40074113,0,20,55,41294,45,23
40074365,0,20,55,42625,49,24
40074617,0,20,55,42347,44,22
40074870,0,20,55,42432,41,20
40075122,0,20,55,41985,44,22
40075375,0,20,55,41294,45,22
40075627,0,20,55,40726,45,22
40075879,0,20,55,40921,45,22
40076131,0,20,55,43867,46,22
40076384,0,20,55,42819,51,24
40076636,0,20,55,44412,49,23
40076889,0,20,54,44215,50,23
40077142,0,20,55,43785,54,24
40077394,0,20,55,43205,54,23
40077646,0,20,55,42819,55,24
40077899,0,20,55,43970,55,24
40078151,0,20,55,44702,55,23
